source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:1901224,positive regulation of non-canonical NF-kappaB signal transduction,6.550026397792275e-05,True,"""Any process that activates or increases the frequency, rate or extent of the non-canonical NF-kappaB cascade."" [GOC:TermGenie]",64,107,5,21026,0.04672897196261682,0.078125,query_1,"['GO:0038061', 'GO:1901222', 'GO:1902533']"
GO:BP,GO:0032757,positive regulation of interleukin-8 production,6.550026397792275e-05,True,"""Any process that activates or increases the frequency, rate, or extent of interleukin-8 production."" [GOC:mah]",64,107,5,21026,0.04672897196261682,0.078125,query_1,"['GO:0001819', 'GO:0032637', 'GO:0032677']"
GO:BP,GO:1903078,positive regulation of protein localization to plasma membrane,6.550026397792275e-05,True,"""Any process that activates or increases the frequency, rate or extent of protein localization to plasma membrane."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:11602640]",64,107,5,21026,0.04672897196261682,0.078125,query_1,"['GO:0072659', 'GO:1903076', 'GO:1904377', 'GO:1905477']"
GO:BP,GO:0051785,positive regulation of nuclear division,6.550026397792275e-05,True,"""Any process that activates or increases the frequency, rate or extent of nuclear division, the partitioning of the nucleus and its genetic information."" [GOC:ai]",64,107,5,21026,0.04672897196261682,0.078125,query_1,"['GO:0000280', 'GO:0010638', 'GO:0051783']"
GO:BP,GO:0035282,segmentation,6.648614678832448e-05,True,"""The regionalization process that divides an organism or part of an organism into a series of semi-repetitive parts, or segments, often arranged along a longitudinal axis."" [PMID:10611687, PMID:9706689]",108,107,6,21026,0.056074766355140186,0.05555555555555555,query_1,['GO:0003002']
REAC,REAC:R-HSA-5655253,Signaling by FGFR2 in disease,6.685533581867127e-05,True,Signaling by FGFR2 in disease,37,102,5,11004,0.049019607843137254,0.13513513513513514,query_1,['REAC:R-HSA-1226099']
GO:BP,GO:0006282,regulation of DNA repair,6.985511364233728e-05,True,"""Any process that modulates the frequency, rate or extent of DNA repair."" [GOC:go_curators]",225,107,8,21026,0.07476635514018691,0.035555555555555556,query_1,"['GO:0006281', 'GO:0051052', 'GO:0080135']"
GO:BP,GO:0009952,anterior/posterior pattern specification,6.985511364233728e-05,True,"""The regionalization process in which specific areas of cell differentiation are determined along the anterior-posterior axis. The anterior-posterior axis is defined by a line that runs from the head or mouth of an organism to the tail or opposite end of the organism."" [GOC:dph, GOC:go_curators, GOC:isa_complete, GOC:tb]",225,107,8,21026,0.07476635514018691,0.035555555555555556,query_1,['GO:0003002']
GO:BP,GO:0061572,actin filament bundle organization,7.050652619952664e-05,True,"""A process that results in the assembly, arrangement of constituent parts, or disassembly of an actin filament bundle."" [GOC:dph]",163,107,7,21026,0.06542056074766354,0.04294478527607362,query_1,['GO:0007015']
GO:BP,GO:0060966,regulation of gene silencing by regulatory ncRNA,7.14242543621642e-05,True,"""Any process that regulates the rate, frequency, or extent of gene silencing by RNA. Gene silencing by RNA is the process in which RNA molecules inactivate expression of target genes."" [GOC:dph, GOC:tb]",32,107,4,21026,0.037383177570093455,0.125,query_1,"['GO:0010468', 'GO:0031047']"
GO:BP,GO:0030878,thyroid gland development,7.14242543621642e-05,True,"""The process whose specific outcome is the progression of the thyroid gland over time, from its formation to the mature structure. The thyroid gland is an endoderm-derived gland that produces thyroid hormone."" [GOC:dgh]",32,107,4,21026,0.037383177570093455,0.125,query_1,"['GO:0035270', 'GO:0048732']"
GO:BP,GO:0060439,trachea morphogenesis,7.157801450918214e-05,True,"""The process in which a trachea is generated and organized. The trachea is the portion of the airway that attaches to the bronchi as it branches."" [GOC:dph]",11,107,3,21026,0.028037383177570093,0.2727272727272727,query_1,"['GO:0009887', 'GO:0060438']"
GO:BP,GO:0060742,epithelial cell differentiation involved in prostate gland development,7.157801450918214e-05,True,"""The process in which a relatively unspecialized cell acquires specialized features of an epithelial cell of the prostate gland."" [GOC:dph]",11,107,3,21026,0.028037383177570093,0.2727272727272727,query_1,"['GO:0003006', 'GO:0030850', 'GO:0030855']"
GO:BP,GO:0072584,caveolin-mediated endocytosis,7.157801450918214e-05,True,"""An endocytosis process that begins when material is taken up into plasma membrane caveolae, which then pinch off to form endocytic caveolar carriers."" [GOC:BHF, GOC:mah, PMID:17318224, PMID:18498251, PMID:8970738, PMID:9234965]",11,107,3,21026,0.028037383177570093,0.2727272727272727,query_1,['GO:0006897']
GO:BP,GO:0060020,Bergmann glial cell differentiation,7.157801450918214e-05,True,"""The process in which neuroepithelial cells of the neural tube give rise to Brgmann glial cells, specialized bipotential progenitors cells of the cerebellum. Differentiation includes the processes involved in commitment of a cell to a specific fate."" [GOC:dph, PMID:10375501]",11,107,3,21026,0.028037383177570093,0.2727272727272727,query_1,['GO:0048708']
GO:BP,GO:0050877,nervous system process,7.265516217834283e-05,True,"""An organ system process carried out by any of the organs or tissues of the neurological system."" [GOC:ai, GOC:mtg_cardio]",1510,107,21,21026,0.19626168224299065,0.01390728476821192,query_1,['GO:0003008']
GO:BP,GO:0030902,hindbrain development,7.295295698215781e-05,True,"""The process whose specific outcome is the progression of the hindbrain over time, from its formation to the mature structure. The hindbrain is the posterior of the three primary divisions of the developing chordate brain, or the corresponding part of the adult brain (in vertebrates, includes the cerebellum, pons, and medulla oblongata and controls the autonomic functions and equilibrium)."" [PMID:4975589, PMID:4992177]",164,107,7,21026,0.06542056074766354,0.042682926829268296,query_1,"['GO:0007420', 'GO:0048856']"
GO:BP,GO:0002526,acute inflammatory response,7.321837158398841e-05,True,"""Inflammation which comprises a rapid, short-lived, relatively uniform response to acute injury or antigenic challenge and is characterized by accumulations of fluid, plasma proteins, and granulocytic leukocytes. An acute inflammatory response occurs within a matter of minutes or hours, and either resolves within a few days or becomes a chronic inflammatory response."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",110,107,6,21026,0.056074766355140186,0.05454545454545454,query_1,['GO:0006954']
GO:BP,GO:0030100,regulation of endocytosis,7.374045878372547e-05,True,"""Any process that modulates the frequency, rate or extent of endocytosis."" [GOC:go_curators]",297,107,9,21026,0.08411214953271028,0.030303030303030304,query_1,"['GO:0006897', 'GO:0051128', 'GO:0060627']"
GO:BP,GO:0071674,mononuclear cell migration,7.384329000499099e-05,True,"""The movement of a mononuclear cell within or between different tissues and organs of the body."" [GOC:mah]",227,107,8,21026,0.07476635514018691,0.03524229074889868,query_1,['GO:0050900']
GO:BP,GO:0030888,regulation of B cell proliferation,7.534634770073678e-05,True,"""Any process that modulates the frequency, rate or extent of B cell proliferation."" [GOC:mah]",66,107,5,21026,0.04672897196261682,0.07575757575757576,query_1,"['GO:0042100', 'GO:0050670', 'GO:0050864']"
REAC,REAC:R-HSA-110320,Translesion Synthesis by POLH,7.549845647474825e-05,True,Translesion Synthesis by POLH,19,102,4,11004,0.0392156862745098,0.21052631578947367,query_1,['REAC:R-HSA-110313']
REAC,REAC:R-HSA-168927,"TICAM1, RIP1-mediated IKK complex recruitment",7.549845647474825e-05,True,"TICAM1, RIP1-mediated IKK complex recruitment",19,102,4,11004,0.0392156862745098,0.21052631578947367,query_1,['REAC:R-HSA-168164']
GO:BP,GO:0071322,cellular response to carbohydrate stimulus,7.551622498606544e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a carbohydrate stimulus."" [GOC:mah]",165,107,7,21026,0.06542056074766354,0.04242424242424243,query_1,"['GO:0009743', 'GO:1901701']"
GO:BP,GO:0071772,response to BMP,7.551622498606544e-05,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a bone morphogenetic protein (BMP) stimulus."" [GOC:mah, GOC:yaf]",165,107,7,21026,0.06542056074766354,0.04242424242424243,query_1,['GO:0070848']
GO:BP,GO:0071773,cellular response to BMP stimulus,7.551622498606544e-05,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a bone morphogenetic protein (BMP) stimulus."" [GOC:mah, GOC:yaf]",165,107,7,21026,0.06542056074766354,0.04242424242424243,query_1,"['GO:0071363', 'GO:0071772']"
REAC,REAC:R-HSA-9675126,Diseases of mitotic cell cycle,7.58611390576168e-05,True,Diseases of mitotic cell cycle,38,102,5,11004,0.049019607843137254,0.13157894736842105,query_1,['REAC:R-HSA-1643685']
GO:BP,GO:1902106,negative regulation of leukocyte differentiation,7.672658094964872e-05,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of leukocyte differentiation."" [GOC:add, GOC:TermGenie]",111,107,6,21026,0.056074766355140186,0.05405405405405406,query_1,"['GO:0002521', 'GO:1902105', 'GO:1903707']"
GO:BP,GO:0050878,regulation of body fluid levels,7.74378990473893e-05,True,"""Any process that modulates the levels of body fluids."" [GOC:ai, GOC:dph, GOC:tb]",376,107,10,21026,0.09345794392523364,0.026595744680851064,query_1,['GO:0065008']
REAC,REAC:R-HSA-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs,7.750164019315553e-05,True,RUNX1 regulates transcription of genes involved in differentiation of HSCs,129,102,8,11004,0.0784313725490196,0.06201550387596899,query_1,['REAC:R-HSA-8878171']
REAC,REAC:R-HSA-69473,G2/M DNA damage checkpoint,7.81827793829468e-05,True,G2/M DNA damage checkpoint,94,102,7,11004,0.06862745098039216,0.07446808510638298,query_1,['REAC:R-HSA-69481']
GO:BP,GO:0033146,regulation of intracellular estrogen receptor signaling pathway,7.993974584922394e-05,True,"""Any process that modulates the frequency, rate or extent of the activity of an intracellular estrogen receptor signaling pathway."" [GOC:mah]",33,107,4,21026,0.037383177570093455,0.12121212121212122,query_1,"['GO:0030520', 'GO:0033143']"
GO:BP,GO:0031069,hair follicle morphogenesis,7.993974584922394e-05,True,"""The process in which the anatomical structures of the hair follicle are generated and organized."" [GOC:ln]",33,107,4,21026,0.037383177570093455,0.12121212121212122,query_1,"['GO:0001942', 'GO:0009653', 'GO:0022405', 'GO:0048730']"
GO:BP,GO:0001782,B cell homeostasis,7.993974584922394e-05,True,"""The process of regulating the proliferation and elimination of B cells such that the total number of B cells within a whole or part of an organism is stable over time in the absence of an outside stimulus."" [GOC:add, ISBN:0781735149, PMID:12956429]",33,107,4,21026,0.037383177570093455,0.12121212121212122,query_1,['GO:0002260']
GO:BP,GO:0033687,osteoblast proliferation,7.993974584922394e-05,True,"""The multiplication or reproduction of osteoblasts, resulting in the expansion of an osteoblast cell population. An osteoblast is a bone-forming cell which secretes an extracellular matrix. Hydroxyapatite crystals are then deposited into the matrix to form bone."" [GOC:mah]",33,107,4,21026,0.037383177570093455,0.12121212121212122,query_1,['GO:0008283']
GO:BP,GO:0045600,positive regulation of fat cell differentiation,8.05050327282808e-05,True,"""Any process that activates or increases the frequency, rate or extent of adipocyte differentiation."" [GOC:go_curators]",67,107,5,21026,0.04672897196261682,0.07462686567164178,query_1,"['GO:0045444', 'GO:0045597', 'GO:0045598']"
GO:BP,GO:0034394,protein localization to cell surface,8.05050327282808e-05,True,"""A process in which a protein is transported to, or maintained in, a location within the external part of the cell wall and/or plasma membrane."" [GOC:mah]",67,107,5,21026,0.04672897196261682,0.07462686567164178,query_1,['GO:0008104']
REAC,REAC:R-HSA-5603029,IkBA variant leads to EDA-ID,8.107629011290762e-05,True,IkBA variant leads to EDA-ID,7,102,3,11004,0.029411764705882353,0.42857142857142855,query_1,['REAC:R-HSA-5602358']
REAC,REAC:R-HSA-2179392,EGFR Transactivation by Gastrin,8.107629011290762e-05,True,EGFR Transactivation by Gastrin,7,102,3,11004,0.029411764705882353,0.42857142857142855,query_1,['REAC:R-HSA-881907']
GO:BP,GO:0006694,steroid biosynthetic process,8.112410515040206e-05,True,"""The chemical reactions and pathways resulting in the formation of steroids, compounds with a 1,2,cyclopentanoperhydrophenanthrene nucleus; includes de novo formation and steroid interconversion by modification."" [GOC:go_curators]",167,107,7,21026,0.06542056074766354,0.041916167664670656,query_1,"['GO:0008202', 'GO:0008610']"
GO:BP,GO:0051048,negative regulation of secretion,8.424480214104764e-05,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the controlled release of a substance from a cell or a tissue."" [GOC:ai]",168,107,7,21026,0.06542056074766354,0.041666666666666664,query_1,"['GO:0046903', 'GO:0051046', 'GO:0051051']"
GO:BP,GO:0001708,cell fate specification,8.42992731174495e-05,True,"""The cellular developmental process involved in cell fate commitment in which the cell is designated to follow a developmental path, unless they receive extrinsic cues that direct an alternative fate."" [GOC:go_curators]",113,107,6,21026,0.056074766355140186,0.05309734513274336,query_1,"['GO:0045165', 'GO:0048869']"
